1431814302194,0,0,0,351565052318364,no_ping,data_not_available,"[0,0,0]",0.0,,,,[],0,[0],0.0,,0,0,0
1431844370249,20028,916,760,351565052318364,www.unige.ch,Http,"[630,559,589]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431844430277,20028,864,656,351565052318364,www.unige.ch,Http,"[579,629,910]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431844490302,20028,864,656,351565052318364,www.unige.ch,Http,"[579,640,710]",640.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431844550322,20027,864,656,351565052318364,www.unige.ch,Http,"[568,630,657]",630.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431844610346,20025,864,656,351565052318364,www.unige.ch,Http,"[589,659,548]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431844670384,20030,864,656,351565052318364,www.unige.ch,Http,"[588,700,579]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431844730419,20018,968,708,351565052318364,www.unige.ch,Http,"[64,70,114]",70.0,mobile,HSPA+,sunrise,"[29019455,29005951,29019454]",2,[-97],-97.0,29019454,22300,2,228
1431844790455,20019,1817,1676,351565052318364,www.unige.ch,Http,"[590,640,977]",640.0,mobile,HSDPA,sunrise,"[29019454,29019455]",1,[-101],-101.0,29019455,22300,2,228
1431844850481,20018,85961,1112403,351565052318364,www.unige.ch,Http,"[78,65,48]",65.0,mobile,HSPA+,sunrise,[29019455],0,[-105],-105.0,29019455,22300,2,228
1431844910520,20024,47603,635815,351565052318364,www.unige.ch,Http,"[88,111,127]",111.0,mobile,HSPA+,sunrise,[29005951],0,[-83],-83.0,29005951,22300,2,228
1431844970550,20019,2196,2189,351565052318364,www.unige.ch,Http,"[580,599,519]",580.0,mobile,HSDPA,sunrise,[29019455],0,[-83],-83.0,29019455,22300,2,228
1431845030576,20031,54017,756970,351565052318364,www.unige.ch,Http,"[56,43,63]",56.0,mobile,HSPA+,sunrise,[29005951],0,[-85],-85.0,29005951,22300,2,228
1431845090606,20031,15954,31618,351565052318364,www.unige.ch,Http,"[51,44,49]",49.0,mobile,HSPA+,sunrise,[29005951],0,[-89],-89.0,29005951,22300,2,228
1431845150648,20017,43026,135673,351565052318364,www.unige.ch,Http,"[708,1795,59]",708.0,mobile,HSDPA,sunrise,"[29005951,29019454,29005951]",2,[-81],-81.0,29005951,22300,2,228
1431845210716,20026,58333,931545,351565052318364,www.unige.ch,Http,"[147,121,88]",121.0,mobile,HSPA+,sunrise,[29005951],0,[-85],-85.0,29005951,22300,2,228
1431845270735,20018,21040,155207,351565052318364,www.unige.ch,Http,"[1039,60,61]",61.0,mobile,UMTS,sunrise,[29005951],0,[-85],-85.0,29005951,22300,2,228
1431845330753,20032,2585,1788,351565052318364,www.unige.ch,Http,"[590,629,638]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-79],-79.0,29019455,22300,2,228
1431845390782,20027,5930,2864,351565052318364,www.unige.ch,Http,"[589,629,568]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431845450816,20016,2447,1219,351565052318364,www.unige.ch,Http,"[519,581,548]",548.0,mobile,HSDPA,sunrise,"[29019455,29005951]",1,[-101],-101.0,29005951,22300,2,228
1431845510856,20023,3858,3140,351565052318364,www.unige.ch,Http,"[48,49,44]",48.0,mobile,HSPA+,sunrise,"[29019454,29013636]",1,[-103],-103.0,29013636,22300,2,228
1431845570890,20056,2533,1736,351565052318364,www.unige.ch,Http,"[640,850,649]",649.0,mobile,HSDPA,sunrise,[29005951],0,[-91],-91.0,29005951,22300,2,228
1431845630967,20018,2533,1736,351565052318364,www.unige.ch,Http,"[619,950,720]",720.0,mobile,HSDPA,sunrise,[29005951],0,[-93],-93.0,29005951,22300,2,228
1431845690985,20020,1020,839,351565052318364,www.unige.ch,Http,"[579,630,570]",579.0,mobile,HSDPA,sunrise,[29019455],0,[-83],-83.0,29019455,22300,2,228
1431845751055,20016,1397,708,351565052318364,www.unige.ch,Http,"[599,639,580]",599.0,mobile,HSDPA,sunrise,[29005951],0,[-93],-93.0,29005951,22300,2,228
1431845811127,20021,4998,3488,351565052318364,www.unige.ch,Http,"[40,44,45]",44.0,mobile,HSPA+,sunrise,[29005951],0,[-87],-87.0,29005951,22300,2,228
1431845871183,20022,2867,1818,351565052318364,www.unige.ch,Http,"[849,1008,792]",849.0,mobile,HSDPA,sunrise,"[29005951,29019455]",1,[-89],-89.0,29019455,22300,2,228
1431845931223,20025,1436,1228,351565052318364,www.unige.ch,Http,"[710,890,909]",890.0,mobile,HSDPA,sunrise,[29005951],0,[-87],-87.0,29005951,22300,2,228
1431845991303,20022,48105,794468,351565052318364,www.unige.ch,Http,"[40,67,58]",58.0,mobile,HSPA+,sunrise,[29005951],0,[-89],-89.0,29005951,22300,2,228
1431846051361,20028,30275,420003,351565052318364,www.unige.ch,Http,"[679,720,1040]",720.0,mobile,HSDPA,sunrise,[29005951],0,[-87],-87.0,29005951,22300,2,228
1431846111407,20026,35973,145348,351565052318364,www.unige.ch,Http,"[639,1031,64]",639.0,mobile,HSDPA,sunrise,[29005951],0,[-87],-87.0,29005951,22300,2,228
1431846171562,20026,36510,105293,351565052318364,www.unige.ch,Http,"[781,919,799]",799.0,mobile,HSDPA,sunrise,[29005951],0,[-87],-87.0,29005951,22300,2,228
1431846231628,20030,16066,187137,351565052318364,www.unige.ch,Http,"[39,67,49]",49.0,mobile,HSPA+,sunrise,[29005951],0,[-85],-85.0,29005951,22300,2,228
1431846291689,20021,14000,107218,351565052318364,www.unige.ch,Http,"[509,609,530]",530.0,mobile,HSDPA,sunrise,"[29005951,29019455]",1,[-83],-83.0,29019455,22300,2,228
1431846351724,20015,922,751,351565052318364,www.unige.ch,Http,"[529,650,580]",580.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431846411769,20015,32409,166018,351565052318364,www.unige.ch,Http,"[943,50,60]",60.0,mobile,HSDPA,sunrise,[29005951],0,[-85],-85.0,29005951,22300,2,228
1431846471811,20027,1148,895,351565052318364,www.unige.ch,Http,"[839,1139,550]",839.0,mobile,HSDPA,sunrise,"[29005951,29019454]",1,[-87],-87.0,29019454,22300,2,228
1431846531826,20028,7478,45679,351565052318364,www.unige.ch,Http,"[610,609,618]",610.0,mobile,HSDPA,sunrise,"[29005951,29019454]",1,[-91],-91.0,29019454,22300,2,228
1431846591849,20023,864,656,351565052318364,www.unige.ch,Http,"[42,45,40]",42.0,mobile,HSPA+,sunrise,"[29019455,29013638,29019455]",2,[-97],-97.0,29019455,22300,2,228
1431846651884,20021,1096,916,351565052318364,www.unige.ch,Http,"[588,619,600]",600.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431846711923,20017,6233,2478,351565052318364,www.unige.ch,Http,"[589,630,640]",630.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431846771938,20032,1033,766,351565052318364,www.unige.ch,Http,"[600,679,550]",600.0,mobile,HSDPA,sunrise,[29019455],0,[-89],-89.0,29019455,22300,2,228
1431846831974,20028,864,656,351565052318364,www.unige.ch,Http,"[530,570,570]",570.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431846892003,20034,864,656,351565052318364,www.unige.ch,Http,"[578,640,638]",638.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431846952050,20029,1056,864,351565052318364,www.unige.ch,Http,"[588,630,578]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847012089,20021,993,726,351565052318364,www.unige.ch,Http,"[608,659,608]",608.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847072129,20036,1146,874,351565052318364,www.unige.ch,Http,"[669,639,789]",669.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847132160,20039,864,656,351565052318364,www.unige.ch,Http,"[558,639,651]",639.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847192312,20038,3595,7310,351565052318364,www.unige.ch,Http,"[589,629,588]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847252236,20031,922,751,351565052318364,www.unige.ch,Http,"[569,530,558]",558.0,mobile,HSDPA,sunrise,[29019455],0,[-87],-87.0,29019455,22300,2,228
1431847312264,20030,864,656,351565052318364,www.unige.ch,Http,"[588,629,869]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847372286,20043,864,656,351565052318364,www.unige.ch,Http,"[568,649,660]",649.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847432316,20026,928,760,351565052318364,www.unige.ch,Http,"[529,579,559]",559.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847492353,20027,864,656,351565052318364,www.unige.ch,Http,"[609,660,559]",609.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847552380,20027,864,656,351565052318364,www.unige.ch,Http,"[588,700,569]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847612427,20027,864,656,351565052318364,www.unige.ch,Http,"[590,699,560]",590.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847672456,20026,864,656,351565052318364,www.unige.ch,Http,"[568,670,639]",639.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847732499,20025,864,656,351565052318364,www.unige.ch,Http,"[599,640,640]",640.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431847792539,20033,1146,874,351565052318364,www.unige.ch,Http,"[579,629,979]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847852581,20028,864,656,351565052318364,www.unige.ch,Http,"[590,628,638]",628.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847912608,20027,864,656,351565052318364,www.unige.ch,Http,"[589,649,569]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431847972645,20029,864,656,351565052318364,www.unige.ch,Http,"[588,640,619]",619.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848032674,20035,864,656,351565052318364,www.unige.ch,Http,"[599,618,580]",599.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848092827,20039,864,656,351565052318364,www.unige.ch,Http,"[589,629,638]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431848152858,20024,864,656,351565052318364,www.unige.ch,Http,"[589,618,640]",618.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848212886,20026,864,656,351565052318364,www.unige.ch,Http,"[588,660,560]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848272918,20241,864,656,351565052318364,www.unige.ch,Http,"[598,650,628]",628.0,mobile,HSDPA,sunrise,[29019455],0,"[-101,-99]",-100.0,29019455,22300,2,228
1431848332951,20030,864,656,351565052318364,www.unige.ch,Http,"[589,629,568]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848392979,20024,864,656,351565052318364,www.unige.ch,Http,"[578,629,629]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431848453017,20029,864,656,351565052318364,www.unige.ch,Http,"[588,639,568]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431848513049,20030,864,656,351565052318364,www.unige.ch,Http,"[599,649,619]",619.0,mobile,HSDPA,sunrise,[29019455],0,[-95],-95.0,29019455,22300,2,228
1431848573083,20031,864,656,351565052318364,www.unige.ch,Http,"[628,588,580]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-95],-95.0,29019455,22300,2,228
1431848633125,20029,864,656,351565052318364,www.unige.ch,Http,"[589,629,630]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431848693161,20030,864,656,351565052318364,www.unige.ch,Http,"[589,639,560]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848753191,20034,864,656,351565052318364,www.unige.ch,Http,"[578,629,639]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848813222,20028,864,656,351565052318364,www.unige.ch,Http,"[579,649,570]",579.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431848873252,20031,999,789,351565052318364,www.unige.ch,Http,"[589,629,648]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848933282,20025,864,656,351565052318364,www.unige.ch,Http,"[579,639,620]",620.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431848993305,20027,864,656,351565052318364,www.unige.ch,Http,"[599,659,599]",599.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849053327,20028,864,656,351565052318364,www.unige.ch,Http,"[569,629,579]",579.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431849113358,20042,993,726,351565052318364,www.unige.ch,Http,"[520,700,639]",639.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849173504,20028,864,656,351565052318364,www.unige.ch,Http,"[579,629,640]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849233543,20029,864,656,351565052318364,www.unige.ch,Http,"[588,649,549]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849293576,20030,864,656,351565052318364,www.unige.ch,Http,"[599,608,649]",608.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849353720,20027,993,726,351565052318364,www.unige.ch,Http,"[558,629,570]",570.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849413753,20027,864,656,351565052318364,www.unige.ch,Http,"[589,639,560]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849473785,20026,864,656,351565052318364,www.unige.ch,Http,"[598,639,641]",639.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849533930,20027,864,656,351565052318364,www.unige.ch,Http,"[589,609,638]",609.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431849593960,20036,993,726,351565052318364,www.unige.ch,Http,"[519,550,578]",550.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431849653999,20023,864,656,351565052318364,www.unige.ch,Http,"[589,649,641]",641.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849714039,20224,864,656,351565052318364,www.unige.ch,Http,"[588,630,631]",630.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849774071,20025,864,656,351565052318364,www.unige.ch,Http,"[588,629,560]",588.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849834104,20031,864,656,351565052318364,www.unige.ch,Http,"[587,640,639]",639.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431849894140,20028,864,656,351565052318364,www.unige.ch,Http,"[588,631,589]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431849954183,20028,922,751,351565052318364,www.unige.ch,Http,"[519,560,557]",557.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431850014207,20026,864,656,351565052318364,www.unige.ch,Http,"[589,629,640]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431850074251,20043,864,656,351565052318364,www.unige.ch,Http,"[589,630,620]",620.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431850134458,20025,864,656,351565052318364,www.unige.ch,Http,"[578,630,639]",630.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431850194479,20027,864,656,351565052318364,www.unige.ch,Http,"[579,630,568]",579.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431850254527,20030,916,708,351565052318364,www.unige.ch,Http,"[568,909,629]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-89],-89.0,29019455,22300,2,228
1431850314572,20018,864,656,351565052318364,www.unige.ch,Http,"[558,630,628]",628.0,mobile,HSDPA,sunrise,"[29013638,29019455]",1,[-93],-93.0,29019455,22300,2,228
1431850374605,20028,33029,204042,351565052318364,www.unige.ch,Http,"[64,43,48]",48.0,mobile,HSPA+,sunrise,"[29019455,29005951]",1,[-93],-93.0,29005951,22300,2,228
1431850434633,20023,4434,58561,351565052318364,www.unige.ch,Http,"[588,639,619]",619.0,mobile,HSDPA,sunrise,"[29005951,29019454]",1,[-81],-81.0,29019454,22300,2,228
1431850494663,20027,1124,916,351565052318364,www.unige.ch,Http,"[44,96,60]",60.0,mobile,HSPA+,sunrise,"[29005951,29019455]",1,[-93],-93.0,29019455,22300,2,228
1431850554696,20038,26931,102791,351565052318364,www.unige.ch,Http,"[49,57,63]",57.0,mobile,HSPA+,sunrise,"[29019455,29019454,29013636]",2,[-103],-103.0,29013636,22300,2,228
1431850614732,20033,7462,6739,351565052318364,www.unige.ch,Http,"[63,52,60]",60.0,mobile,HSPA+,sunrise,[29005951],0,[-95],-95.0,29005951,22300,2,228
1431850674751,20019,13340,27853,351565052318364,www.unige.ch,Http,"[46,68,46]",46.0,mobile,HSPA+,sunrise,"[29019454,29005951]",1,[-99],-99.0,29005951,22300,2,228
1431850734782,20029,5691,5387,351565052318364,www.unige.ch,Http,"[52,60,60]",60.0,mobile,HSPA+,sunrise,"[29019454,29005951]",1,[-97],-97.0,29005951,22300,2,228
1431850794826,20034,2791,1378,351565052318364,www.unige.ch,Http,"[40,40,46]",40.0,mobile,HSPA+,sunrise,[29019455],0,[-95],-95.0,29019455,22300,2,228
1431850854864,20038,922,751,351565052318364,www.unige.ch,Http,"[519,549,570]",549.0,mobile,HSDPA,sunrise,[29019454],0,[-99],-99.0,29019454,22300,2,228
1431850914901,20017,6662,12544,351565052318364,www.unige.ch,Http,"[50,45,139]",50.0,mobile,HSPA+,sunrise,"[29019455,29005951]",1,[-81],-81.0,29005951,22300,2,228
1431850974924,20021,864,656,351565052318364,www.unige.ch,Http,"[479,579,590]",579.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431851034966,20018,916,736,351565052318364,www.unige.ch,Http,"[599,640,571]",599.0,mobile,HSDPA,sunrise,[29019454],0,[-101],-101.0,29019454,22300,2,228
1431851094978,20022,864,656,351565052318364,www.unige.ch,Http,"[599,639,649]",639.0,mobile,HSDPA,sunrise,[29019454],0,[-99],-99.0,29019454,22300,2,228
1431851155139,20026,1032,919,351565052318364,www.unige.ch,Http,"[599,639,629]",629.0,mobile,HSDPA,sunrise,[29019454],0,[-99],-99.0,29019454,22300,2,228
1431851215162,20027,1146,874,351565052318364,www.unige.ch,Http,"[588,639,641]",639.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431851275198,20032,864,656,351565052318364,www.unige.ch,Http,"[578,649,630]",630.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431851335217,20035,864,656,351565052318364,www.unige.ch,Http,"[598,862,569]",598.0,mobile,HSDPA,sunrise,[29019454],0,[-101],-101.0,29019454,22300,2,228
1431851395255,20027,864,656,351565052318364,www.unige.ch,Http,"[589,630,630]",630.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431851455288,20032,864,656,351565052318364,www.unige.ch,Http,"[589,650,558]",589.0,mobile,HSDPA,sunrise,[29019454],0,[-101],-101.0,29019454,22300,2,228
1431851515333,20027,864,656,351565052318364,www.unige.ch,Http,"[579,639,638]",638.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431851575548,20025,864,656,351565052318364,www.unige.ch,Http,"[598,639,559]",598.0,mobile,HSDPA,sunrise,"[29019454,29019455]",1,[-99],-99.0,29019455,22300,2,228
1431851635572,20030,864,656,351565052318364,www.unige.ch,Http,"[579,629,639]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-97],-97.0,29019455,22300,2,228
1431851695610,20033,864,656,351565052318364,www.unige.ch,Http,"[590,639,560]",590.0,mobile,HSDPA,sunrise,"[29019455,29019454]",1,[-97],-97.0,29019454,22300,2,228
1431851755639,20029,864,656,351565052318364,www.unige.ch,Http,"[590,629,630]",629.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431851815671,20018,1763,2022,351565052318364,www.unige.ch,Http,"[589,639,600]",600.0,mobile,HSDPA,sunrise,[29019455],0,[-95],-95.0,29019455,22300,2,228
1431851875701,20028,1001,837,351565052318364,www.unige.ch,Http,"[890,568,629]",629.0,mobile,HSDPA,sunrise,"[29019455,29019454]",1,[-99],-99.0,29019454,22300,2,228
1431851935741,20029,864,656,351565052318364,www.unige.ch,Http,"[589,719,571]",589.0,mobile,HSDPA,sunrise,"[29019455,29019454]",1,[-99],-99.0,29019454,22300,2,228
1431851995785,20028,864,656,351565052318364,www.unige.ch,Http,"[588,629,589]",589.0,mobile,HSDPA,sunrise,"[29019454,29019455]",1,[-101],-101.0,29019455,22300,2,228
1431852055821,20027,864,656,351565052318364,www.unige.ch,Http,"[589,629,630]",629.0,mobile,HSDPA,sunrise,[29019454],0,[-99],-99.0,29019454,22300,2,228
1431852115854,20027,864,656,351565052318364,www.unige.ch,Http,"[559,639,619]",619.0,mobile,HSDPA,sunrise,[29019454],0,[-99],-99.0,29019454,22300,2,228
1431852175892,20024,864,656,351565052318364,www.unige.ch,Http,"[599,630,659]",630.0,mobile,HSDPA,sunrise,[29019454],0,[-101],-101.0,29019454,22300,2,228
1431852235927,20029,864,656,351565052318364,www.unige.ch,Http,"[598,640,571]",598.0,mobile,HSDPA,sunrise,"[29019455,29019454]",1,[-95],-95.0,29019454,22300,2,228
1431852295958,20024,864,656,351565052318364,www.unige.ch,Http,"[588,640,629]",629.0,mobile,HSDPA,sunrise,"[29019454,29019455]",1,[-101],-101.0,29019455,22300,2,228
1431852356004,20029,864,656,351565052318364,www.unige.ch,Http,"[589,629,650]",629.0,mobile,HSDPA,sunrise,[29019454],0,[-101],-101.0,29019454,22300,2,228
1431852416037,20023,1146,874,351565052318364,www.unige.ch,Http,"[587,620,569]",587.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431852476068,20025,864,656,351565052318364,www.unige.ch,Http,"[588,660,629]",629.0,mobile,HSDPA,sunrise,[29019454],0,[-103],-103.0,29019454,22300,2,228
1431852536112,20030,864,656,351565052318364,www.unige.ch,Http,"[589,669,558]",589.0,mobile,HSDPA,sunrise,[29019454],0,[-101],-101.0,29019454,22300,2,228
1431852596148,20026,864,656,351565052318364,www.unige.ch,Http,"[589,639,1021]",639.0,mobile,HSDPA,sunrise,[29019454],0,[-99],-99.0,29019454,22300,2,228
1431852656178,20030,864,656,351565052318364,www.unige.ch,Http,"[579,510,600]",579.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431852716214,20025,864,656,351565052318364,www.unige.ch,Http,"[601,628,570]",601.0,mobile,HSDPA,sunrise,[29019455],0,[-93],-93.0,29019455,22300,2,228
1431852776242,20030,864,656,351565052318364,www.unige.ch,Http,"[589,670,610]",610.0,mobile,HSDPA,sunrise,[29019455],0,[-101],-101.0,29019455,22300,2,228
1431852836274,20028,864,656,351565052318364,www.unige.ch,Http,"[589,629,579]",589.0,mobile,HSDPA,sunrise,[29019454],0,[-99],-99.0,29019454,22300,2,228
1431852896310,20025,864,656,351565052318364,www.unige.ch,Http,"[589,619,579]",589.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431852956329,20027,864,656,351565052318364,www.unige.ch,Http,"[599,639,570]",599.0,mobile,HSDPA,sunrise,[29019455],0,[-99],-99.0,29019455,22300,2,228
1431853016355,20030,864,656,351565052318364,www.unige.ch,Http,"[579,639,1032]",639.0,mobile,HSDPA,sunrise,"[29019455,29019454]",1,[-93],-93.0,29019454,22300,2,228
1431853076395,20028,864,656,351565052318364,www.unige.ch,Http,"[598,640,640]",640.0,mobile,HSDPA,sunrise,"[29019455,29019454,29019455]",2,[-101],-101.0,29019455,22300,2,228
