1430263089566,0,0,0,352136063153650,no_ping,data_not_available,"[0,0,0]",0.0,,,,[],0,[0],0.0,,0,0,0
1430264137669,20077,864,656,352136063153650,www.unige.ch,Http,"[37,39,36]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264197720,20061,864,656,352136063153650,www.unige.ch,Http,"[39,36,28]",36.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264286803,20113,864,656,352136063153650,www.unige.ch,Http,"[42,44,29]",42.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264347076,20060,864,656,352136063153650,www.unige.ch,Http,"[36,37,37]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264407305,20113,864,656,352136063153650,www.unige.ch,Http,"[38,39,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264467614,20095,864,656,352136063153650,www.unige.ch,Http,"[37,42,36]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264563266,20074,864,656,352136063153650,www.unige.ch,Http,"[32,45,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264623461,20059,864,656,352136063153650,www.unige.ch,Http,"[35,30,42]",35.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264683678,20058,864,656,352136063153650,www.unige.ch,Http,"[37,39,42]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264743956,20093,864,656,352136063153650,www.unige.ch,Http,"[49,32,50]",49.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264804222,20050,3125,1668,352136063153650,www.unige.ch,Http,"[32,29,49]",32.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264864427,20094,864,656,352136063153650,www.unige.ch,Http,"[42,38,39]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264924722,20088,1176,712,352136063153650,www.unige.ch,Http,"[220,36,31]",36.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430264984920,20089,1248,656,352136063153650,www.unige.ch,Http,"[35,41,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265044900,20074,968,843,352136063153650,www.unige.ch,Http,"[39,38,44]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265107236,20088,864,656,352136063153650,www.unige.ch,Http,"[44,38,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265167334,20060,864,656,352136063153650,www.unige.ch,Http,"[39,43,35]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265227474,20066,864,656,352136063153650,www.unige.ch,Http,"[40,41,35]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265287585,20086,864,656,352136063153650,www.unige.ch,Http,"[39,40,41]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265347698,20080,864,656,352136063153650,www.unige.ch,Http,"[43,36,37]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265407819,20069,864,656,352136063153650,www.unige.ch,Http,"[33,38,43]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265467984,20093,864,656,352136063153650,www.unige.ch,Http,"[39,38,35]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265528217,20075,1003,741,352136063153650,www.unige.ch,Http,"[40,40,38]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265588462,20070,864,656,352136063153650,www.unige.ch,Http,"[30,33,48]",33.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265648716,20062,864,656,352136063153650,www.unige.ch,Http,"[37,31,38]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265709058,20067,864,656,352136063153650,www.unige.ch,Http,"[39,36,39]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265769318,20074,864,656,352136063153650,www.unige.ch,Http,"[37,37,40]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265829611,20060,1196,656,352136063153650,www.unige.ch,Http,"[48,31,48]",48.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265889692,20052,916,791,352136063153650,www.unige.ch,Http,"[41,49,53]",49.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430265951998,20070,1279,656,352136063153650,www.unige.ch,Http,"[40,35,44]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266012054,20061,1169,876,352136063153650,www.unige.ch,Http,"[37,44,32]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266074367,20076,864,656,352136063153650,www.unige.ch,Http,"[39,35,48]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266134401,20072,864,656,352136063153650,www.unige.ch,Http,"[39,37,37]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266196812,20078,864,656,352136063153650,www.unige.ch,Http,"[38,32,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266257119,20073,864,656,352136063153650,www.unige.ch,Http,"[39,39,39]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266317402,20086,864,656,352136063153650,www.unige.ch,Http,"[38,38,45]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266377612,20092,864,656,352136063153650,www.unige.ch,Http,"[42,42,39]",42.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266437669,20062,864,656,352136063153650,www.unige.ch,Http,"[48,32,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266508513,20099,916,741,352136063153650,www.unige.ch,Http,"[37,35,43]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266568807,20058,1051,708,352136063153650,www.unige.ch,Http,"[34,46,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266628817,20062,916,656,352136063153650,www.unige.ch,Http,"[47,47,49]",47.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266715164,20092,2423,11001,352136063153650,www.unige.ch,Http,"[33,43,47]",43.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266775303,20084,1197,959,352136063153650,www.unige.ch,Http,"[36,43,35]",36.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266835390,20094,3003,1454,352136063153650,www.unige.ch,Http,"[40,40,58]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266911665,20065,916,791,352136063153650,www.unige.ch,Http,"[39,38,41]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430266988967,20076,916,741,352136063153650,www.unige.ch,Http,"[48,36,42]",42.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430267049103,20113,864,656,352136063153650,www.unige.ch,Http,"[48,36,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430267109263,20075,864,656,352136063153650,www.unige.ch,Http,"[49,40,35]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430267169410,20108,864,656,352136063153650,www.unige.ch,Http,"[39,33,45]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430267229566,20115,864,656,352136063153650,www.unige.ch,Http,"[44,33,35]",35.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430267289725,20064,864,656,352136063153650,www.unige.ch,Http,"[41,39,38]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430267349961,20020,1242,812,352136063153650,www.unige.ch,Http,"[37,40,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-104,-104,-104,-104,-105,-105,-103]",-104.0,17782017,2727,1,228
1430267410083,20026,1168,882,352136063153650,www.unige.ch,Http,"[39,38,40]",39.0,MOBILE,LTE,Swisscom,[17782017],0,"[-105,-105,-104,-106,-105,-106,-105]",-105.0,17782017,2727,1,228
1430267470263,20118,12951,83949,352136063153650,www.unige.ch,Http,"[38,38,42]",38.0,MOBILE,LTE,Swisscom,[17782017],0,"[-106,-107,-107,-105,-105,-106,-102]",-106.0,17782017,2727,1,228
1430267530329,20046,980,900,352136063153650,www.unige.ch,Http,"[38,37,40]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430267592671,20071,1656,1204,352136063153650,www.unige.ch,Http,"[47,32,37]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430267652881,20056,864,656,352136063153650,www.unige.ch,Http,"[47,38,33]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430267713037,20054,864,656,352136063153650,www.unige.ch,Http,"[39,41,30]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430267773249,20097,916,791,352136063153650,www.unige.ch,Http,"[48,34,48]",48.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430267833479,20060,864,656,352136063153650,www.unige.ch,Http,"[32,50,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430267893836,20054,864,656,352136063153650,www.unige.ch,Http,"[42,38,36]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430267953943,20048,916,793,352136063153650,www.unige.ch,Http,"[31,46,33]",33.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268014135,20073,864,656,352136063153650,www.unige.ch,Http,"[41,40,45]",41.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268074332,20054,864,656,352136063153650,www.unige.ch,Http,"[40,29,34]",34.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268134578,20060,864,656,352136063153650,www.unige.ch,Http,"[35,41,41]",41.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268194813,20071,864,656,352136063153650,www.unige.ch,Http,"[38,31,47]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268255032,20058,864,656,352136063153650,www.unige.ch,Http,"[45,45,37]",45.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268315265,20072,864,656,352136063153650,www.unige.ch,Http,"[38,48,29]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268375491,20074,1051,708,352136063153650,www.unige.ch,Http,"[35,42,37]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268435584,20056,916,656,352136063153650,www.unige.ch,Http,"[34,32,42]",34.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430268515536,20051,1871,1123,352136063153650,www.unige.ch,Http,"[41,38,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-102,-93]",-97.5,17782017,2727,1,228
1430268575424,20035,9886,7408,352136063153650,www.unige.ch,Http,"[38,30,42]",38.0,MOBILE,LTE,Swisscom,[17782017],0,"[-94,-95]",-94.5,17782017,2727,1,228
1430268646719,20082,1082,791,352136063153650,www.unige.ch,Http,"[49,34,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430268706854,20074,864,656,352136063153650,www.unige.ch,Http,"[40,39,46]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430268767180,20062,864,656,352136063153650,www.unige.ch,Http,"[40,33,42]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430268827414,20078,864,656,352136063153650,www.unige.ch,Http,"[43,38,39]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430268893105,20079,864,656,352136063153650,www.unige.ch,Http,"[41,35,44]",41.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430268953220,20067,864,656,352136063153650,www.unige.ch,Http,"[32,47,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430269013515,20097,864,656,352136063153650,www.unige.ch,Http,"[49,32,33]",33.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430269073859,20111,864,656,352136063153650,www.unige.ch,Http,"[33,38,46]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-95],-95.0,17782017,2727,1,228
1430269133870,20047,947,656,352136063153650,www.unige.ch,Http,"[41,39,39]",39.0,MOBILE,LTE,Swisscom,[17782017],0,"[-102,-102,-100,-100,-101,-101,-102]",-101.0,17782017,2727,1,228
1430269194220,20034,864,656,352136063153650,www.unige.ch,Http,"[42,36,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-106,-104,-104,-101,-100,-100,-101,-102]",-101.5,17782017,2727,1,228
1430269254273,20078,1266,992,352136063153650,www.unige.ch,Http,"[47,40,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430269314529,20063,864,656,352136063153650,www.unige.ch,Http,"[35,33,41]",35.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430269374628,20063,864,656,352136063153650,www.unige.ch,Http,"[50,40,35]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-102],-102.0,17782017,2727,1,228
1430269434748,20085,864,656,352136063153650,www.unige.ch,Http,"[40,34,46]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430269495005,20072,864,656,352136063153650,www.unige.ch,Http,"[40,37,39]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430269555037,20055,864,656,352136063153650,www.unige.ch,Http,"[34,37,49]",37.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430269615388,20088,864,656,352136063153650,www.unige.ch,Http,"[38,39,42]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430269675643,20087,864,656,352136063153650,www.unige.ch,Http,"[50,31,47]",47.0,MOBILE,LTE,Swisscom,[17782017],0,[-96],-96.0,17782017,2727,1,228
1430269735681,20018,8619,14339,352136063153650,www.unige.ch,Http,"[32,42,37]",37.0,MOBILE,LTE,Swisscom,[17782017],0,"[-96,-103,-104,-99,-107,-107,-105,-101,-115]",-104.0,17782017,2727,1,228
1430269800391,20054,864,656,352136063153650,www.unige.ch,Http,"[43,41,35]",41.0,MOBILE,LTE,Swisscom,[17782017],0,"[-107,-105,-105,-105,-105]",-105.0,17782017,2727,1,228
1430269860498,20066,1105,1067,352136063153650,www.unige.ch,Http,"[41,38,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-105],-105.0,17782017,2727,1,228
1430269924847,20028,1194,930,352136063153650,www.unige.ch,Http,"[38,43,46]",43.0,MOBILE,LTE,Swisscom,[17782017],0,[-105],-105.0,17782017,2727,1,228
1430269985209,20079,916,708,352136063153650,www.unige.ch,Http,"[38,46,33]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-105],-105.0,17782017,2727,1,228
1430270045481,20132,864,656,352136063153650,www.unige.ch,Http,"[36,34,47]",36.0,MOBILE,LTE,Swisscom,[17782017],0,[-105],-105.0,17782017,2727,1,228
1430270105789,20053,10962,85836,352136063153650,www.unige.ch,Http,"[40,33,42]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-105,-99,-103,-98,-100,-99,-99]",-99.0,17782017,2727,1,228
1430270166065,20895,1603,947,352136063153650,www.unige.ch,Http,"[44,36,42]",42.0,MOBILE,LTE,Swisscom,[17782017],0,"[-100,-100,-100,-99,-100,-100,-100,-99]",-100.0,17782017,2727,1,228
1430270227503,20030,6329,2464,352136063153650,www.unige.ch,Http,"[39,38,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,"[-100,-100,-102,-101,-101,-101,-102,-102]",-101.0,17782017,2727,1,228
1430270287557,20063,6281,7609,352136063153650,www.unige.ch,Http,"[36,37,40]",37.0,MOBILE,LTE,Swisscom,[17782017],0,"[-118,-110,-109,-103,-108,-110,-121,-123]",-110.0,17782017,2727,1,228
1430270347656,20061,1979,1391,352136063153650,www.unige.ch,Http,"[35,43,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270407765,20072,922,751,352136063153650,www.unige.ch,Http,"[45,36,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270472834,20062,916,791,352136063153650,www.unige.ch,Http,"[40,40,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270533106,20059,1222,864,352136063153650,www.unige.ch,Http,"[48,50,40]",48.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270593356,20076,864,656,352136063153650,www.unige.ch,Http,"[39,38,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270653571,20048,15516,91624,352136063153650,www.unige.ch,Http,"[42,50,31]",42.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270713864,20080,1700,1838,352136063153650,www.unige.ch,Http,"[39,34,42]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270774205,20062,1030,656,352136063153650,www.unige.ch,Http,"[38,38,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270834568,20077,864,656,352136063153650,www.unige.ch,Http,"[35,41,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-108],-108.0,17782017,2727,1,228
1430270894558,20035,3692,8690,352136063153650,www.unige.ch,Http,"[34,43,36]",36.0,MOBILE,LTE,Swisscom,[17782017],0,"[-104,-102,-102,-98,-98,-98,-98]",-98.0,17782017,2727,1,228
1430270954908,20052,140435,521009,352136063153650,www.unige.ch,Http,"[38,37,41]",38.0,MOBILE,LTE,Swisscom,[17782017],0,"[-99,-99,-99,-100,-100,-100,-100]",-100.0,17782017,2727,1,228
1430271014887,20072,8356,10785,352136063153650,www.unige.ch,Http,"[54,42,37]",42.0,MOBILE,LTE,Swisscom,[17782017],0,[-100],-100.0,17782017,2727,1,228
1430271077180,20079,72646,110120,352136063153650,www.unige.ch,Http,"[40,37,43]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-100],-100.0,17782017,2727,1,228
1430271137306,20068,39313,50812,352136063153650,www.unige.ch,Http,"[35,42,39]",39.0,MOBILE,LTE,Swisscom,[17782017],0,"[-104,-104,-105,-102,-102,-102,-102]",-102.0,17782017,2727,1,228
1430271197424,20019,12889,10190,352136063153650,www.unige.ch,Http,"[37,45,36]",37.0,MOBILE,LTE,Swisscom,[17782017],0,"[-110,-109,-108,-108,-109,-109,-109]",-109.0,17782017,2727,1,228
1430271257466,20052,7703,4663,352136063153650,www.unige.ch,Http,"[41,43,38]",41.0,MOBILE,LTE,Swisscom,[17782017],0,"[-110,-110,-103,-103,-100,-103,-103,-102]",-103.0,17782017,2727,1,228
1430271317527,20050,382499,594688,352136063153650,www.unige.ch,Http,"[43,40,39]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-101,-101,-102,-102,-102,-102]",-102.0,17782017,2727,1,228
1430271377577,20052,7264,5366,352136063153650,www.unige.ch,Http,"[38,42,38]",38.0,MOBILE,LTE,Swisscom,[17782017],0,"[-100,-100,-108]",-100.0,17782017,2727,1,228
1430271453483,21260,14136,64344,352136063153650,www.unige.ch,Http,"[40,33,46]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-107,-107]",-107.0,17782017,2727,1,228
1430271537191,20044,1096,8603,352136063153650,www.unige.ch,Http,"[33,42,35]",35.0,MOBILE,LTE,Swisscom,[17782017],0,"[-104,-105,-105,-104,-104,-104,-104]",-104.0,17782017,2727,1,228
1430271597214,21102,1008,2831,352136063153650,www.unige.ch,Http,"[39,41,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,[-105],-105.0,17782017,2727,1,228
1430271657336,20077,1232,1832,352136063153650,www.unige.ch,Http,"[43,47,42]",43.0,MOBILE,LTE,Swisscom,[17782017],0,[-105],-105.0,17782017,2727,1,228
1430271717354,20082,864,1491,352136063153650,www.unige.ch,Http,"[45,39,34]",39.0,MOBILE,LTE,Swisscom,[17782017],0,[-105],-105.0,17782017,2727,1,228
1430271785636,20035,20742,136856,352136063153650,www.unige.ch,Http,"[39,47,32]",39.0,MOBILE,LTE,Swisscom,[17782017],0,"[-98,-106,-100,-100,-101,-100,-100,-101]",-100.0,17782017,2727,1,228
1430271845679,20050,37449,328416,352136063153650,www.unige.ch,Http,"[44,47,39]",44.0,MOBILE,LTE,Swisscom,[17782017],0,"[-105,-100,-100,-101,-100,-101,-101]",-101.0,17782017,2727,1,228
1430271905767,20016,47493,1792463,352136063153650,www.unige.ch,Http,"[37,44,34]",37.0,MOBILE,LTE,Swisscom,[17782017],0,"[-100,-101,-101,-101,-101,-101,-101,-101]",-101.0,17782017,2727,1,228
1430271965808,20053,114872,15098545,352136063153650,www.unige.ch,Http,"[45,33,44]",44.0,MOBILE,LTE,Swisscom,[17782017],0,"[-101,-101,-100,-100,-101,-101,-101]",-101.0,17782017,2727,1,228
1430272025823,20037,26377,1451263,352136063153650,www.unige.ch,Http,"[51,41,34]",41.0,MOBILE,LTE,Swisscom,[17782017],0,"[-102,-102,-101,-101,-102,-101]",-101.5,17782017,2727,1,228
1430272085818,20049,5895,6050,352136063153650,www.unige.ch,Http,"[40,49,36]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-101,-101,-101,-102,-101,-101,-101]",-101.0,17782017,2727,1,228
1430272145944,21117,24381,446555,352136063153650,www.unige.ch,Http,"[454,202,44]",202.0,MOBILE,LTE,Swisscom,[17782017],0,"[-101,-100,-101,-101,-103,-101,-102,-101]",-101.0,17782017,2727,1,228
1430272205994,20055,8114,52119,352136063153650,www.unige.ch,Http,"[42,41,40]",41.0,MOBILE,LTE,Swisscom,[17782017],0,"[-101,-101,-101,-101,-101,-101,-101,-101]",-101.0,17782017,2727,1,228
1430272266027,20026,7987,62614,352136063153650,www.unige.ch,Http,"[49,35,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-101,-101,-101,-101,-101,-101,-101,-101]",-101.0,17782017,2727,1,228
1430272326075,20044,4271,47046,352136063153650,www.unige.ch,Http,"[45,39,31]",39.0,MOBILE,LTE,Swisscom,[17782017],0,"[-101,-101,-101,-101,-101,-101,-101]",-101.0,17782017,2727,1,228
1430272386055,20011,68025,1525234,352136063153650,www.unige.ch,Http,"[38,40,40]",40.0,MOBILE,LTE,Swisscom,[17782017],0,"[-102,-102,-102,-102,-102,-101]",-102.0,17782017,2727,1,228
